application_id,target,mobile_number_valid,email_valid,fraud_flag,gender,marital_status,employment_type,industry,residential_status,region,application_channel,device_type,internal_product_flags,length_of_employment,monthly_income,residential_tenure,age,number_of_dependents,previous_applications,credit_history_months,payment_history_on_time_ratio,days_past_due_max,account_status,credit_limits_total,outstanding_balances_total,utilization_ratio,overdue_amounts_total,risk_grade,inquiry_count_6m,inquiry_amount_6m,num_open_accounts,num_closed_accounts,avg_account_age_months,max_credit_limit_single_account,recent_delinquency_flag
APP0004849,0,1,0,0,F,Married,Salaried,Manufacturing,Rented,Cebu,MobileApp,iOS,CC:0|SAV:1|PAY:0,3.3,58379,1.3,41,0,1,79,0.864,0,Current,74697,40721,0.545,0,B,2,36576,7,3,43,17622,0
APP0004850,0,1,1,0,M,Single,Salaried,Services,Family,NCR,Branch,Web,CC:1|SAV:1|PAY:0,2.3,36132,17.2,36,1,1,45,0.79,0,Current,69901,19360,0.277,0,B,1,85853,4,2,30,35357,0
APP0004851,0,1,1,0,F,Married,Contractual,Manufacturing,Owned,Others,Online,iOS,CC:0|SAV:1|PAY:0,2.8,16501,9.2,33,1,2,40,0.913,0,Current,134231,58861,0.439,0,C,4,51982,4,4,18,57312,0
APP0004852,0,1,1,0,M,Separated,Self-Employed,Retail,Family,NCR,Online,iOS,CC:0|SAV:1|PAY:0,5.0,36699,12.5,31,0,2,79,0.841,0,Current,26596,3944,0.148,0,A,1,45071,5,6,50,14094,0
APP0004853,0,1,1,0,F,Single,Self-Employed,IT,Rented,NCR,Online,Android,CC:0|SAV:0|PAY:1,2.6,47550,7.3,33,2,0,66,0.946,0,Current,100080,5710,0.057,0,A,0,2998,2,3,38,34434,0
APP0004854,0,1,1,0,M,Married,Salaried,Healthcare,Rented,NCR,Agent,Android,CC:0|SAV:1|PAY:0,10.1,31469,2.2,33,0,0,69,0.746,0,Current,61242,4348,0.071,0,A,0,18164,5,2,37,12723,0
APP0004855,0,1,1,0,F,Married,Salaried,IT,Rented,NCR,Branch,iOS,CC:1|SAV:1|PAY:0,3.1,57011,1.8,33,0,0,38,0.582,120,Delinquent,105881,32861,0.31,26289,E,0,31322,4,4,22,23154,1
APP0004856,0,1,1,0,M,Single,Contractual,Healthcare,Family,NCR,Branch,Web,CC:0|SAV:1|PAY:0,0.3,18316,6.0,24,0,1,35,0.669,0,Current,110649,45714,0.413,0,A,0,18202,3,1,17,57336,0
APP0004857,0,1,0,0,M,Single,Salaried,Retail,Owned,Cebu,Agent,Android,CC:0|SAV:1|PAY:0,12.3,89205,2.4,36,1,0,57,0.856,0,Current,34556,2659,0.077,0,A,1,41624,3,1,28,12587,0
APP0004858,0,1,1,0,F,Married,Self-Employed,Services,Rented,Central Luzon,Online,iOS,CC:0|SAV:1|PAY:0,0.6,43893,5.1,35,2,0,83,0.722,0,Current,89302,46920,0.525,0,A,0,8637,4,2,51,52738,0
APP0004859,0,1,0,0,F,Single,Salaried,Manufacturing,Rented,Central Luzon,Branch,iOS,CC:0|SAV:0|PAY:0,6.1,68368,3.2,25,0,1,19,0.794,0,Current,100003,22922,0.229,0,B,1,19649,4,2,11,53214,0
APP0004860,0,1,1,0,F,Single,Contractual,Healthcare,Owned,Cebu,Online,Web,CC:0|SAV:1|PAY:0,3.0,63583,7.2,36,3,2,46,0.441,15,Delinquent,113651,27277,0.24,20426,C,1,11063,7,1,23,23463,0
APP0004861,0,1,1,0,F,Married,Salaried,IT,Owned,Davao,Online,Android,CC:0|SAV:1|PAY:0,5.4,30942,4.4,34,2,0,36,0.91,0,Current,94710,8690,0.092,0,A,1,30140,6,0,19,51900,0
APP0004862,0,1,1,0,F,Single,Salaried,Transport,Family,NCR,Agent,Web,CC:1|SAV:1|PAY:0,2.9,22396,10.0,28,0,0,50,0.802,0,Current,44469,3960,0.089,0,B,3,68046,3,1,24,12680,0
APP0004863,0,1,1,0,M,Separated,Salaried,Retail,Owned,Central Luzon,Branch,iOS,CC:0|SAV:0|PAY:0,0.2,36753,18.2,39,0,0,75,0.721,0,Current,57581,36216,0.629,0,C,3,111903,6,5,40,22716,0
APP0004864,1,1,1,0,M,Married,Self-Employed,Retail,Owned,Central Luzon,Online,iOS,CC:0|SAV:1|PAY:0,1.9,63849,6.4,44,0,1,28,0.91,0,Current,38848,18571,0.478,0,B,0,72405,3,1,23,15634,0
APP0004865,0,1,1,0,M,Married,Self-Employed,Education,Company-Provided,Others,Online,iOS,CC:1|SAV:1|PAY:0,3.9,57343,1.9,30,1,0,70,0.822,0,Current,139494,89987,0.645,0,A,0,48372,4,3,35,31231,0
APP0004866,0,0,1,0,F,Single,Salaried,Manufacturing,Rented,NCR,Agent,Android,CC:0|SAV:1|PAY:0,4.0,82831,2.3,35,0,1,39,0.349,120,Delinquent,88264,32802,0.372,6284,E,1,38863,4,6,18,22090,1
APP0004867,0,1,1,0,M,Single,Self-Employed,IT,Owned,NCR,MobileApp,Android,CC:1|SAV:1|PAY:1,14.5,70769,2.6,43,3,3,90,0.695,15,Delinquent,108752,19409,0.178,15527,B,1,11528,6,4,48,40153,0
APP0004868,0,1,1,0,M,Single,Salaried,Retail,Rented,Cebu,Online,Android,CC:0|SAV:0|PAY:1,3.7,60451,1.8,21,1,2,29,0.789,15,Delinquent,34760,24004,0.691,1697,C,2,138191,5,3,19,15887,0
APP0004869,0,0,1,0,F,Married,Salaried,Manufacturing,Rented,Davao,Branch,Web,CC:0|SAV:1|PAY:1,1.3,34070,5.4,48,1,0,82,0.788,0,Current,104281,44436,0.426,0,A,1,51470,5,2,47,31886,0
APP0004870,0,1,1,0,F,Single,Salaried,IT,Family,NCR,Branch,Web,CC:0|SAV:0|PAY:1,0.2,48079,1.6,35,1,2,21,0.853,0,Current,128167,34655,0.27,0,B,1,36761,3,6,14,52620,0
APP0004871,0,1,1,0,M,Single,Salaried,Retail,Rented,Central Luzon,Branch,Unknown,CC:0|SAV:1|PAY:0,6.2,44237,4.2,40,0,1,55,0.799,0,Current,33604,4088,0.122,0,B,2,39481,5,2,30,11817,0
APP0004872,0,1,1,0,M,Single,Salaried,IT,Family,NCR,Branch,Web,CC:0|SAV:1|PAY:1,8.8,71209,3.0,21,3,1,71,0.951,0,Current,78740,8429,0.107,0,A,0,66738,6,3,37,35602,0
APP0004873,0,1,1,0,M,Single,Salaried,Transport,Owned,Others,Agent,Android,CC:0|SAV:1|PAY:0,3.8,68794,4.1,24,1,0,30,0.14,30,Delinquent,37767,9112,0.241,7290,D,1,13316,5,5,20,13965,1
APP0004874,0,1,1,0,M,Single,Self-Employed,BPO,Rented,NCR,Agent,Android,CC:0|SAV:1|PAY:0,2.6,53424,9.0,27,2,1,9,0.857,0,Current,63639,11150,0.175,0,B,0,20295,2,2,8,34407,0
APP0004875,0,1,1,1,M,Married,Self-Employed,IT,Owned,NCR,Online,iOS,CC:1|SAV:1|PAY:1,7.9,54219,5.1,26,0,2,37,0.767,0,Current,54892,7739,0.141,0,B,1,6440,4,3,20,32578,0
APP0004876,0,1,1,0,F,Single,Salaried,Government,Owned,NCR,Branch,Unknown,CC:1|SAV:0|PAY:0,1.1,51678,3.0,21,1,0,50,0.979,0,Current,116264,30470,0.262,0,A,0,11646,3,3,21,65715,0
APP0004877,0,1,1,0,F,Single,Salaried,Services,Rented,CALABARZON,Branch,Android,CC:0|SAV:1|PAY:0,2.0,116979,7.0,25,2,0,40,0.284,30,Delinquent,104907,15601,0.149,12481,D,3,145538,4,2,22,28057,1
APP0004878,0,1,1,0,F,Single,Unemployed,,Owned,NCR,Kiosk,iOS,CC:0|SAV:1|PAY:0,2.8,8000,5.7,28,3,1,34,0.886,0,Current,203417,126860,0.624,0,B,2,39072,4,3,24,77882,0
APP0004879,0,1,1,0,M,Married,Self-Employed,IT,Rented,Davao,Kiosk,iOS,CC:1|SAV:1|PAY:0,0.2,39139,5.0,23,1,2,80,0.977,0,Current,102654,19661,0.192,0,A,0,14953,5,4,45,39371,0
APP0004880,0,1,1,0,F,Married,Salaried,Government,Family,Others,Branch,Unknown,CC:0|SAV:0|PAY:0,4.7,29650,3.4,45,1,0,95,0.582,30,Delinquent,133278,41491,0.311,13019,C,3,40043,5,3,47,71462,1
APP0004881,0,1,1,0,M,Single,Contractual,Manufacturing,Mortgaged,NCR,Online,Android,CC:1|SAV:1|PAY:0,0.8,23047,7.2,39,0,1,92,0.931,0,Current,74354,19313,0.26,0,A,0,54907,4,3,53,25494,0
APP0004882,0,1,1,0,M,Married,Salaried,Healthcare,Owned,Central Luzon,Branch,Web,CC:1|SAV:1|PAY:0,1.6,37697,5.9,28,0,2,64,0.658,15,Delinquent,46813,7876,0.168,4345,B,1,34709,2,2,35,19654,0
APP0004883,0,1,1,0,F,Single,Salaried,BPO,Rented,NCR,Branch,Web,CC:0|SAV:1|PAY:0,2.1,63890,3.5,38,2,0,69,0.742,0,Current,171660,18290,0.107,0,A,2,63064,5,1,32,76168,0
APP0004884,0,1,1,0,M,Separated,Salaried,Healthcare,Family,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,4.1,82530,2.5,37,1,1,27,0.231,60,Delinquent,186896,35902,0.192,20158,D,1,13216,3,0,12,45716,1
APP0004885,0,1,0,0,M,Single,Salaried,Healthcare,Rented,NCR,Online,iOS,CC:1|SAV:1|PAY:1,0.3,59808,3.0,21,1,1,47,0.307,30,Delinquent,140505,9022,0.064,7218,C,0,59099,3,3,32,59460,1
APP0004886,0,1,0,0,F,Married,Contractual,BPO,Rented,NCR,Branch,Web,CC:1|SAV:0|PAY:0,1.7,50378,15.7,37,2,3,52,0.506,15,Delinquent,113555,15356,0.135,12285,B,0,95846,6,4,28,33923,0
APP0004887,0,1,0,0,M,Married,Salaried,BPO,Owned,Central Luzon,Branch,Web,CC:0|SAV:1|PAY:0,1.3,35662,13.0,31,2,3,58,0.891,0,Current,54591,42851,0.785,0,B,1,11706,4,5,27,15430,0
APP0004888,0,1,1,0,F,Married,Salaried,Retail,Owned,NCR,Branch,Web,CC:1|SAV:0|PAY:0,0.0,14788,9.8,39,2,0,58,0.893,0,Current,210469,111010,0.527,0,A,1,49158,6,0,23,63167,0
APP0004889,1,1,1,1,M,Single,Unemployed,,Rented,Others,Branch,Web,CC:0|SAV:1|PAY:0,4.7,20310,8.0,26,1,1,50,0.972,0,Current,148061,29288,0.198,0,B,3,73028,6,3,27,35496,0
APP0004890,0,1,1,0,F,Single,Unemployed,,Owned,Cebu,Agent,Android,CC:0|SAV:1|PAY:0,1.1,31269,5.0,38,0,0,64,0.984,0,Current,305799,57042,0.187,0,A,1,41411,2,2,36,69689,0
APP0004891,0,1,1,0,M,Married,Self-Employed,BPO,Family,Cebu,Branch,iOS,CC:0|SAV:1|PAY:0,0.7,91302,2.1,42,2,0,56,0.972,0,Current,50851,22093,0.434,0,A,0,29755,5,3,28,23328,0
APP0004892,0,1,1,0,M,Single,Salaried,Healthcare,Rented,Others,MobileApp,iOS,CC:0|SAV:1|PAY:0,6.4,51681,1.0,37,1,1,56,0.798,0,Current,163738,136348,0.833,0,B,1,12726,4,3,27,94377,0
APP0004893,0,1,1,0,F,Married,Salaried,IT,Rented,Others,Branch,Unknown,CC:1|SAV:0|PAY:1,0.2,55834,3.0,21,0,1,31,0.886,0,Closed,107971,14435,0.134,0,A,1,25331,0,4,18,51308,0
APP0004894,0,1,1,0,M,Married,Contractual,Services,Rented,Central Luzon,Branch,iOS,CC:1|SAV:1|PAY:1,9.2,78373,15.0,52,0,0,23,0.849,0,Current,68533,44112,0.644,0,B,0,29581,2,2,21,22256,0
APP0004895,0,1,0,0,M,Married,Salaried,Government,Family,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,4.6,32254,5.5,38,0,0,59,0.405,15,Delinquent,240917,13135,0.055,10508,B,1,181313,6,0,27,80471,0
APP0004896,0,1,1,0,M,Single,Salaried,Agriculture,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:0,0.8,35984,10.2,32,1,1,38,0.733,0,Current,130225,12634,0.097,0,C,4,18707,6,1,21,54246,0
APP0004897,0,1,1,0,M,Married,Salaried,Government,Family,Cebu,Branch,Android,CC:1|SAV:1|PAY:0,1.7,19624,6.1,39,1,2,32,0.562,90,Delinquent,55439,8021,0.145,6417,E,1,72373,5,3,25,30299,1
APP0004898,0,1,0,0,M,Married,Salaried,IT,Company-Provided,Central Luzon,Branch,Android,CC:0|SAV:0|PAY:1,12.0,66479,5.1,50,3,0,72,0.941,0,Current,97409,70486,0.724,0,A,0,40092,5,4,40,27371,0
APP0004899,0,1,1,0,M,Married,Salaried,IT,Family,Others,Kiosk,Web,CC:1|SAV:1|PAY:0,3.9,43061,2.9,23,0,3,47,0.938,0,Current,54331,19187,0.353,0,A,0,7386,4,1,28,21048,0
APP0004900,0,1,0,0,F,Single,Salaried,Retail,Family,NCR,Agent,Android,CC:1|SAV:1|PAY:0,3.8,42850,2.9,42,0,1,103,0.785,0,Current,93216,39372,0.422,0,A,1,51528,8,2,50,37247,0
APP0004901,0,1,1,0,M,Single,Salaried,Retail,Rented,NCR,Kiosk,Web,CC:0|SAV:1|PAY:1,4.2,66631,4.8,33,1,1,68,0.903,0,Current,171085,104811,0.613,0,A,0,22008,7,4,37,97944,0
APP0004902,0,1,1,0,M,Single,Salaried,IT,Rented,NCR,Branch,Web,CC:0|SAV:0|PAY:1,2.5,38446,3.7,32,3,3,30,0.887,0,Current,161393,27553,0.171,0,A,0,64481,3,1,17,66891,0
APP0004903,0,1,1,0,M,Single,Salaried,BPO,Owned,Others,Online,Web,CC:0|SAV:1|PAY:0,0.7,67460,9.1,32,0,1,72,0.661,0,Current,109866,33537,0.305,0,A,1,29566,3,1,35,56289,0
APP0004904,0,1,1,0,M,Married,Salaried,Government,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:0,0.7,56496,3.0,21,0,1,62,0.932,0,Current,57651,12441,0.216,0,A,0,55330,2,3,30,13555,0
APP0004905,0,1,1,0,F,Married,Self-Employed,Transport,Owned,CALABARZON,Agent,Android,CC:0|SAV:1|PAY:1,4.7,45842,7.1,38,1,1,29,0.935,0,Current,121600,46369,0.381,0,B,1,14923,5,2,22,40222,0
APP0004906,0,0,1,0,M,Single,Contractual,IT,Owned,CALABARZON,MobileApp,Android,CC:1|SAV:1|PAY:0,8.6,66867,3.0,21,0,0,35,0.842,0,Current,144932,7389,0.051,0,B,2,41155,4,1,22,64432,0
APP0004907,0,1,1,0,F,Married,Salaried,Services,Mortgaged,NCR,Agent,Web,CC:1|SAV:1|PAY:1,1.4,46799,10.8,30,3,0,70,0.833,0,Current,31917,18355,0.575,0,B,1,38034,5,2,39,15035,0
APP0004908,0,1,1,0,M,Single,Salaried,Services,Owned,CALABARZON,Branch,Android,CC:1|SAV:0|PAY:0,2.8,67639,5.4,30,0,1,14,0.424,90,Delinquent,84651,15861,0.187,3438,E,0,16985,1,2,13,46904,1
APP0004909,0,1,1,0,F,Single,Salaried,Services,Family,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,19.4,37149,3.7,31,1,1,10,0.783,0,Current,73204,14913,0.204,0,B,1,26344,2,1,12,31929,0
APP0004910,0,1,1,0,F,Single,Salaried,BPO,Family,NCR,Branch,Web,CC:1|SAV:1|PAY:0,1.2,70166,3.0,21,3,3,54,0.925,0,Current,172319,46074,0.267,0,B,2,27116,4,3,29,54424,0
APP0004911,0,1,1,0,F,Single,Salaried,Retail,Owned,CALABARZON,Branch,Web,CC:0|SAV:0|PAY:0,2.0,41785,12.9,41,1,1,52,0.863,0,Current,127198,25624,0.201,0,A,1,63062,5,3,27,52868,0
APP0004912,0,1,1,0,F,Married,Salaried,Government,Owned,Others,Branch,Web,CC:1|SAV:1|PAY:0,1.8,51304,2.0,21,1,0,57,0.967,0,Current,130730,89393,0.684,0,C,3,33842,4,3,28,63353,0
APP0004913,0,1,1,0,F,Single,Self-Employed,Manufacturing,Family,Others,Branch,Unknown,CC:1|SAV:0|PAY:0,0.1,63215,9.0,27,3,1,52,0.899,0,Current,69533,18994,0.273,0,A,1,31840,3,4,24,35722,0
APP0004914,0,1,1,0,M,Married,Salaried,BPO,Family,Central Luzon,Branch,Web,CC:0|SAV:0|PAY:0,2.8,45067,2.5,30,2,1,63,0.792,0,Current,98912,16061,0.162,0,A,0,58541,4,5,30,57155,0
APP0004915,1,1,1,0,M,Single,Salaried,Retail,Family,CALABARZON,Online,Android,CC:1|SAV:0|PAY:1,0.9,40433,3.7,32,2,2,96,0.959,0,Current,207305,45644,0.22,0,A,0,39073,7,6,48,57279,0
APP0004916,0,1,1,0,F,Separated,Salaried,BPO,Company-Provided,NCR,Online,Android,CC:0|SAV:1|PAY:0,0.6,49012,9.6,37,3,1,49,0.951,0,Current,96539,18574,0.192,0,B,2,39415,5,4,22,44831,0
APP0004917,1,1,1,0,M,Single,Contractual,Retail,Company-Provided,Others,Agent,Android,CC:0|SAV:1|PAY:1,5.0,43035,9.9,34,1,0,18,0.339,60,Delinquent,100961,30797,0.305,729,E,3,20169,4,3,9,28282,1
APP0004918,0,1,1,0,M,Single,Salaried,Services,Mortgaged,NCR,Branch,Web,CC:1|SAV:1|PAY:0,5.8,63464,4.6,48,0,0,13,0.839,0,Current,32840,7110,0.217,0,C,2,33741,2,2,16,10744,0
APP0004919,0,0,1,0,F,Single,Self-Employed,Healthcare,Owned,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:1,8.8,66001,6.0,37,1,0,40,0.274,60,Delinquent,79589,11048,0.139,3776,D,1,44764,1,2,25,20463,1
APP0004920,1,1,1,0,M,Single,Salaried,Services,Rented,NCR,Online,Android,CC:0|SAV:0|PAY:0,10.9,12717,15.0,36,1,1,40,0.832,0,Current,27161,7133,0.263,0,B,1,103920,3,2,22,13830,0
APP0004921,0,1,1,0,F,Single,Self-Employed,Transport,Owned,NCR,Online,Web,CC:0|SAV:1|PAY:1,8.1,79243,12.0,30,1,3,20,0.314,15,Delinquent,64170,23675,0.369,17686,C,0,5362,3,2,24,36295,0
APP0004922,0,0,1,0,F,Married,Unemployed,,Family,NCR,Branch,Web,CC:1|SAV:1|PAY:0,0.5,20570,5.2,36,1,1,8,0.302,30,Delinquent,92624,45807,0.495,3859,D,0,20489,4,3,3,19634,1
APP0004923,0,1,1,0,F,Married,Unemployed,,Rented,Davao,Kiosk,Android,CC:1|SAV:0|PAY:1,1.0,29150,4.6,30,0,0,38,0.802,0,Current,174546,41615,0.238,0,B,2,23854,8,2,27,91707,0
APP0004924,0,1,1,0,F,Married,Salaried,Education,Family,Central Luzon,Branch,Web,CC:0|SAV:1|PAY:0,0.5,71818,3.4,30,2,0,119,0.384,30,Delinquent,67111,52657,0.785,22589,D,1,18035,7,4,59,19912,1
APP0004925,0,1,1,0,M,Single,Salaried,BPO,Owned,Central Luzon,Branch,Web,CC:0|SAV:0|PAY:1,1.7,44580,1.5,58,1,1,62,0.618,0,Current,144001,44185,0.307,0,C,4,12899,8,2,37,56850,0
APP0004926,0,1,1,0,M,Single,Salaried,Healthcare,Rented,NCR,Online,Android,CC:1|SAV:1|PAY:0,0.5,31896,5.0,46,0,0,59,0.931,0,Current,246664,89867,0.364,0,A,0,51253,5,4,33,123156,0
APP0004927,0,1,1,0,M,Single,Unemployed,,Rented,Others,Branch,Web,CC:1|SAV:0|PAY:0,4.2,38686,5.1,27,1,1,44,0.529,30,Delinquent,62296,19926,0.32,4250,D,2,57419,3,2,18,25089,1
APP0004928,0,1,1,1,M,Widowed,Salaried,Services,Family,NCR,Online,Android,CC:0|SAV:1|PAY:1,5.0,87333,3.8,39,1,1,40,0.794,0,Current,39022,15727,0.403,0,B,0,42004,5,2,24,11414,0
APP0004929,0,0,1,0,F,Married,Salaried,BPO,Owned,NCR,Online,Android,CC:0|SAV:0|PAY:0,0.7,75446,4.3,36,1,3,65,0.469,15,Delinquent,132750,25680,0.193,11979,B,1,26396,7,2,37,74667,0
APP0004930,0,1,1,0,F,Married,Salaried,BPO,Family,Cebu,Branch,Web,CC:0|SAV:1|PAY:0,3.9,37686,1.5,29,1,0,22,0.959,0,Current,48544,19248,0.397,0,C,3,26979,6,3,7,21235,0
APP0004931,0,1,1,0,M,Married,Salaried,Manufacturing,Family,Others,MobileApp,Android,CC:0|SAV:1|PAY:0,0.1,27282,5.3,50,1,2,137,0.894,0,Current,74097,58506,0.79,0,B,1,15750,6,5,75,42421,0
APP0004932,0,1,1,0,M,Single,Salaried,BPO,Rented,NCR,Branch,iOS,CC:1|SAV:0|PAY:0,2.3,44345,2.6,32,1,1,23,0.463,90,Delinquent,159739,49528,0.31,16498,D,0,35971,4,2,18,86044,1
APP0004933,0,1,1,0,F,Single,Salaried,Retail,Family,Central Luzon,Agent,Android,CC:0|SAV:1|PAY:0,1.3,72181,7.6,44,1,1,69,0.698,0,Current,295131,119389,0.405,0,A,1,16918,3,4,40,162509,0
APP0004934,0,1,1,0,M,Single,Salaried,Construction,Rented,Central Luzon,Branch,Web,CC:1|SAV:0|PAY:0,26.0,16597,4.4,29,1,0,25,0.881,0,Current,52655,3467,0.066,0,B,1,49995,5,2,13,18149,0
APP0004935,0,1,1,0,M,Single,Salaried,Education,Owned,Others,Online,Android,CC:1|SAV:1|PAY:1,10.2,35351,8.2,42,1,1,53,0.939,0,Current,67553,51423,0.761,0,B,1,14664,6,5,33,40189,0
APP0004936,0,1,1,0,M,Single,Unemployed,,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:0,0.6,57252,22.4,44,1,0,73,0.741,15,Delinquent,80459,5857,0.073,1368,A,0,78754,5,2,43,43525,0
APP0004937,0,1,1,0,F,Single,Self-Employed,Services,Family,CALABARZON,Agent,Web,CC:0|SAV:1|PAY:1,10.0,45936,1.6,27,1,0,16,0.917,0,Current,62478,4485,0.072,0,B,1,28842,3,2,14,20933,0
APP0004938,0,1,1,0,F,Married,Contractual,Retail,Rented,NCR,Agent,Android,CC:0|SAV:1|PAY:0,2.2,42376,1.9,32,1,1,27,0.851,0,Current,295047,87511,0.297,0,B,2,25764,4,0,18,164803,0
APP0004939,0,1,1,0,F,Married,Salaried,BPO,Owned,NCR,Branch,Web,CC:1|SAV:1|PAY:0,3.4,53299,10.2,33,1,0,28,0.839,0,Current,67405,50177,0.744,0,B,0,18689,4,2,15,33845,0
APP0004940,0,1,1,0,F,Married,Self-Employed,BPO,Rented,NCR,Branch,Web,CC:0|SAV:1|PAY:0,3.1,128875,6.3,46,2,1,42,0.97,0,Current,75382,18491,0.245,0,A,1,71522,4,0,24,36941,0
APP0004941,0,1,1,0,M,Separated,Salaried,IT,Rented,Others,MobileApp,Android,CC:1|SAV:1|PAY:0,5.2,46630,7.7,46,1,0,57,0.931,0,Current,268554,6410,0.024,0,A,0,35961,5,4,30,54380,0
APP0004942,0,1,1,0,M,Single,Salaried,BPO,Owned,NCR,MobileApp,Android,CC:0|SAV:1|PAY:0,1.6,24026,0.7,31,0,0,121,0.801,15,Delinquent,166890,31450,0.188,25160,B,1,129400,6,6,63,34885,0
APP0004943,0,1,1,0,F,Single,Salaried,Manufacturing,Rented,Others,Online,Android,CC:1|SAV:1|PAY:0,0.3,77944,2.5,31,2,1,35,0.813,0,Current,176724,71209,0.403,0,A,0,57618,5,4,18,84459,0
APP0004944,0,1,1,0,M,Married,Salaried,Transport,Owned,NCR,Online,Android,CC:0|SAV:0|PAY:1,2.2,30300,8.5,36,0,1,116,0.957,0,Current,70620,13481,0.191,0,A,1,16984,7,4,60,21996,0
APP0004945,0,1,1,0,F,Single,Salaried,Healthcare,Owned,Others,Agent,Android,CC:0|SAV:0|PAY:1,3.1,27549,4.0,22,0,2,60,0.892,0,Current,68527,10798,0.158,0,A,1,29148,3,2,30,15309,0
APP0004946,0,1,1,0,F,Single,Student,,Rented,Cebu,Branch,Unknown,CC:1|SAV:1|PAY:1,3.2,34096,0.9,44,2,0,23,0.94,0,Current,45092,16527,0.367,0,B,0,30044,2,1,15,14176,0
APP0004947,0,1,0,0,F,Single,Salaried,BPO,Rented,NCR,Online,Android,CC:1|SAV:0|PAY:0,6.3,75342,6.5,28,1,2,44,0.864,0,Current,154418,5825,0.038,0,A,1,35450,4,5,28,82639,0
APP0004948,0,1,1,0,F,Single,Salaried,Government,Owned,Central Luzon,Online,iOS,CC:1|SAV:1|PAY:0,0.2,37432,2.8,35,1,1,18,0.938,0,Current,189631,17446,0.092,0,A,0,68947,4,5,11,73623,0
APP0004949,0,1,1,0,F,Single,Salaried,Services,Mortgaged,NCR,Agent,Web,CC:0|SAV:1|PAY:0,17.7,82425,3.3,45,2,1,40,0.899,0,Current,66133,23663,0.358,0,B,2,27868,4,3,27,29511,0
APP0004950,0,1,1,0,F,Single,Salaried,Services,Owned,CALABARZON,Branch,Android,CC:0|SAV:1|PAY:0,18.7,76028,3.9,37,2,1,38,0.745,0,Current,72727,42206,0.58,0,B,0,14866,3,2,25,37833,0
APP0004951,0,1,1,0,M,Single,Salaried,Services,Owned,CALABARZON,Online,iOS,CC:0|SAV:1|PAY:0,0.4,36058,1.5,31,1,0,53,0.972,0,Current,83416,22725,0.272,0,A,0,42160,5,5,29,27473,0
APP0004952,0,1,1,0,M,Married,Salaried,Retail,Owned,CALABARZON,Online,iOS,CC:0|SAV:1|PAY:1,1.7,53410,4.0,26,0,1,69,0.476,60,Delinquent,41113,7746,0.188,6197,D,0,38474,5,2,42,8406,1
APP0004953,0,1,1,0,M,Single,Contractual,Education,Owned,Cebu,Kiosk,Android,CC:1|SAV:1|PAY:0,3.6,39711,10.0,34,2,1,47,0.957,0,Current,66749,11226,0.168,0,A,0,17818,5,3,27,21982,0
APP0004954,0,1,1,0,F,Single,Salaried,BPO,Owned,Davao,Agent,Android,CC:1|SAV:0|PAY:0,1.9,39977,3.2,32,1,0,24,0.957,0,Current,146263,81424,0.557,0,B,1,8768,4,5,21,85223,0
APP0004955,0,1,1,0,M,Single,Salaried,Services,Family,NCR,MobileApp,Web,CC:1|SAV:1|PAY:1,2.7,50003,4.8,54,1,0,103,0.725,0,Current,65199,20792,0.319,0,A,0,109895,5,3,60,25618,0
APP0004956,0,1,1,0,F,Single,Self-Employed,Services,Mortgaged,Others,MobileApp,Web,CC:1|SAV:1|PAY:0,1.6,76191,7.0,28,0,2,125,0.912,0,Current,130488,63441,0.486,0,A,0,72336,7,6,61,55839,0
APP0004957,0,1,1,0,M,Married,Contractual,Retail,Owned,Others,Online,Android,CC:1|SAV:1|PAY:0,5.0,27363,6.5,30,1,1,44,0.799,0,Current,47188,29899,0.634,0,C,2,19439,6,4,28,23791,0
APP0004958,0,0,1,0,F,Married,Contractual,Construction,Owned,NCR,Branch,Web,CC:0|SAV:1|PAY:0,1.8,60343,3.2,26,0,1,59,0.644,0,Current,89991,49710,0.552,0,B,0,24375,4,3,30,22135,0
APP0004959,0,1,1,0,M,Married,Salaried,BPO,Owned,NCR,Online,iOS,CC:1|SAV:1|PAY:1,2.2,23376,4.4,32,4,0,42,0.34,60,Delinquent,70672,33834,0.479,27067,D,1,30340,5,1,21,34882,1
APP0004960,0,1,1,0,F,Single,Salaried,Retail,Family,CALABARZON,Kiosk,Android,CC:0|SAV:0|PAY:1,3.4,54115,5.7,38,4,0,54,0.381,15,Delinquent,46718,1272,0.027,1018,B,0,41245,4,2,30,14908,0
APP0004961,0,1,1,0,F,Married,Salaried,Government,Mortgaged,Central Luzon,Branch,Unknown,CC:1|SAV:1|PAY:0,13.9,31674,3.9,27,1,0,55,0.839,0,Current,163037,90614,0.556,0,B,1,25392,5,4,25,57921,0
APP0004962,0,1,1,0,M,Married,Self-Employed,Services,Owned,NCR,Online,Android,CC:0|SAV:0|PAY:0,4.1,109677,4.9,37,1,0,20,0.939,0,Current,145359,35031,0.241,0,A,0,20175,3,0,11,44741,0
